date,demand,sku,supermarket,is_promotion,year,month,day,dayofweek,weekofyear,quarter,is_weekend,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_14,rolling_std_28,supermarket_encoded,sku_encoded,Predicted_Demand
2021-12-03,75.0,Free Range Eggs,GreenBasket,0,2021,12,3,4,48,4,0,72.0,76.0,72.0,73.21428571428571,73.75,73.48214285714286,1.5236235005514807,1.6495920241550912,1.941182070463212,2,0,80.57127
2021-12-04,74.5,Free Range Eggs,GreenBasket,0,2021,12,4,5,48,4,1,74.0,74.0,75.0,73.64285714285714,73.67857142857143,73.58928571428571,1.5468862734090862,1.5641063171763072,1.939136746790003,2,0,73.95733
2021-12-05,74.0,Free Range Eggs,GreenBasket,0,2021,12,5,6,48,4,1,72.5,73.0,74.0,73.71428571428571,73.71428571428571,73.57142857142857,1.5773697214348856,1.5776599725584857,1.9279344431103493,2,0,73.39328
2021-12-06,73.0,Free Range Eggs,GreenBasket,0,2021,12,6,0,49,4,0,71.0,76.0,71.0,73.92857142857143,73.78571428571429,73.57142857142857,1.4840420992631405,1.5654230899509847,1.9279344431103493,2,0,72.72081
2021-12-07,73.0,Free Range Eggs,GreenBasket,0,2021,12,7,1,49,4,0,75.0,73.0,71.0,74.21428571428571,73.57142857142857,73.64285714285714,0.9063269671774373,1.439245834258641,1.865163794103875,2,0,75.430885
2021-12-08,75.0,Free Range Eggs,GreenBasket,0,2021,12,8,2,49,4,0,75.0,72.0,77.0,73.92857142857143,73.57142857142857,73.71428571428571,0.932227235738158,1.439245834258641,1.7972642349300512,2,0,74.178406
2021-12-09,79.0,Free Range Eggs,GreenBasket,0,2021,12,9,3,49,4,0,73.0,76.0,73.0,73.92857142857143,73.78571428571429,73.64285714285714,0.932227235738158,1.4103230087512668,1.6988947543162791,2,0,74.14049
2021-12-10,72.0,Free Range Eggs,GreenBasket,0,2021,12,10,4,49,4,0,75.0,72.0,74.0,74.78571428571429,74.0,73.85714285714286,2.038323307222524,1.9115036368912175,1.9713557229083063,2,0,74.76133
2021-12-11,76.0,Free Range Eggs,GreenBasket,0,2021,12,11,5,49,4,1,74.5,74.0,71.0,74.35714285714286,74.0,73.78571428571429,2.2860862792543513,1.9115036368912175,2.0019831437693143,2,0,72.93381
2021-12-12,73.0,Free Range Eggs,GreenBasket,0,2021,12,12,6,49,4,1,74.0,72.5,73.0,74.57142857142857,74.14285714285714,73.96428571428571,2.370453040887378,1.9848325973649799,1.9669894811735886,2,0,73.356674
2021-12-13,75.0,Free Range Eggs,GreenBasket,0,2021,12,13,0,50,4,0,73.0,71.0,70.0,74.42857142857143,74.17857142857143,73.96428571428571,2.439750182372266,1.957305279215821,1.9669894811735886,2,0,71.53173
2021-12-14,74.0,Free Range Eggs,GreenBasket,0,2021,12,14,1,50,4,0,73.0,75.0,75.0,74.71428571428571,74.46428571428571,74.14285714285714,2.3603873774093134,1.7371980724313665,1.8148418095389696,2,0,73.50028
2021-12-15,75.0,Free Range Eggs,GreenBasket,0,2021,12,15,2,50,4,0,75.0,75.0,77.0,74.85714285714286,74.39285714285714,74.10714285714286,2.2677868380563986,1.734032332994474,1.8071726580138687,2,0,74.740326
2021-12-16,74.0,Free Range Eggs,GreenBasket,0,2021,12,16,3,50,4,0,79.0,73.0,72.0,74.85714285714286,74.39285714285714,74.03571428571429,2.2677868380563986,1.734032332994474,1.726313624507042,2,0,72.475365
2021-12-17,72.66666666666667,Free Range Eggs,GreenBasket,0,2021,12,17,4,50,4,0,72.0,75.0,76.0,74.14285714285714,74.46428571428571,74.10714285714286,1.3451854182707483,1.6923389108015865,1.67971085947209,2,0,74.18242
2021-12-18,71.33333333333333,Free Range Eggs,GreenBasket,0,2021,12,18,5,50,4,1,76.0,74.5,74.0,74.23809523809523,74.29761904761905,73.98809523809523,1.1818736805724503,1.7494548252510917,1.658578256886026,2,0,73.64475
2021-12-19,70.0,Free Range Eggs,GreenBasket,0,2021,12,19,6,50,4,1,73.0,74.0,73.0,73.57142857142857,74.07142857142857,73.89285714285714,1.32935915658636,1.9178806475556212,1.732771921020262,2,0,72.644
2021-12-20,77.0,Free Range Eggs,GreenBasket,0,2021,12,20,0,51,4,0,75.0,73.0,76.0,73.14285714285714,73.78571428571429,73.78571428571429,1.9037695827863985,2.2056924910516456,1.8767897591679092,2,0,156.71957
2021-12-21,74.0,Free Range Eggs,GreenBasket,0,2021,12,21,1,51,4,0,74.0,73.0,73.0,73.42857142857143,74.07142857142857,73.82142857142857,2.331064656732331,2.3504084803331993,1.929268060652273,2,0,90.52949
2021-12-22,74.66666666666667,Free Range Eggs,GreenBasket,0,2021,12,22,2,51,4,0,75.0,75.0,72.0,73.42857142857143,74.14285714285714,73.85714285714286,2.331064656732331,2.33045348183902,1.9227436060797867,2,0,86.97085
2021-12-23,75.33333333333333,Free Range Eggs,GreenBasket,0,2021,12,23,3,51,4,0,74.0,79.0,76.0,73.38095238095238,74.11904761904762,73.95238095238095,2.2967656117106174,2.322712615670755,1.8931635415830401,2,0,86.65775
2021-12-24,76.0,Free Range Eggs,GreenBasket,0,2021,12,24,4,51,4,0,72.66666666666667,72.0,72.0,73.57142857142857,73.85714285714286,73.92857142857143,2.4091975436308766,1.8978813455945645,1.8705144268479674,2,0,81.67328
2021-12-25,72.0,Free Range Eggs,GreenBasket,0,2021,12,25,5,51,4,1,71.33333333333333,76.0,74.0,74.04761904761904,74.14285714285714,74.07142857142857,2.5271017759971266,1.8978813455945494,1.8705144268479605,2,0,79.84788
2021-12-26,75.0,Free Range Eggs,GreenBasket,0,2021,12,26,6,51,4,1,70.0,73.0,72.5,74.14285714285714,73.85714285714286,74.0,2.417966262495266,1.8978813455945645,1.911089577828711,2,0,135.53392
2021-12-27,73.0,Free Range Eggs,GreenBasket,0,2021,12,27,0,52,4,0,77.0,75.0,71.0,74.85714285714286,74.0,74.08928571428571,1.5853162186870806,1.90366268648987,1.8967603650493154,2,0,96.591255
2021-12-28,73.0,Free Range Eggs,GreenBasket,0,2021,12,28,1,52,4,0,74.0,74.0,75.0,74.28571428571429,73.85714285714286,74.16071428571429,1.393484460553289,1.8978813455945645,1.811873358600757,2,0,78.192345
2021-12-29,74.0,Free Range Eggs,GreenBasket,0,2021,12,29,2,52,4,0,74.66666666666667,75.0,75.0,74.14285714285714,73.78571428571429,74.08928571428571,1.4764464703803761,1.9108647653369921,1.816976495754889,2,0,78.61429
2021-12-30,78.0,Free Range Eggs,GreenBasket,0,2021,12,30,3,52,4,0,75.33333333333333,74.0,73.0,74.04761904761904,73.71428571428571,74.05357142857143,1.4584183648694835,1.8804306783345661,1.808219443093036,2,0,78.626236
2021-11-05,54.5,Organic Milk,GreenBasket,0,2021,11,5,4,44,4,0,55.0,54.0,60.0,52.0,52.285714285714285,55.142857142857146,1.6072751268320744,1.368804724432467,3.7164726976219224,2,1,54.429577
2021-11-06,56.0,Organic Milk,GreenBasket,0,2021,11,6,5,44,4,1,51.0,53.0,60.0,51.92857142857143,52.32142857142857,54.94642857142857,1.455694892155405,1.4224456574343791,3.593562365702084,2,1,51.584118
2021-11-07,53.0,Organic Milk,GreenBasket,0,2021,11,7,6,44,4,1,51.5,52.0,60.0,52.642857142857146,52.535714285714285,54.80357142857143,2.0354009783963822,1.7260925828002158,3.462335129686965,2,1,51.32756
2021-11-08,50.0,Organic Milk,GreenBasket,0,2021,11,8,0,45,4,0,52.0,51.0,59.0,52.857142857142854,52.607142857142854,54.55357142857143,1.973032473847548,1.722906437798908,3.3231491248242295,2,1,52.07857
2021-11-09,53.0,Organic Milk,GreenBasket,0,2021,11,9,1,45,4,0,50.0,52.0,59.0,52.57142857142857,52.535714285714285,54.232142857142854,2.244039724629242,1.8130327939919417,3.312384569217698,2,1,51.938156
2021-11-10,54.0,Organic Milk,GreenBasket,0,2021,11,10,2,45,4,0,51.5,54.0,61.0,53.0,52.607142857142854,54.017857142857146,1.936491673103669,1.8099996964367784,3.1841102683572715,2,1,53.60919
2021-11-11,52.0,Organic Milk,GreenBasket,0,2021,11,11,3,45,4,0,53.0,52.0,60.0,53.357142857142854,52.607142857142854,53.767857142857146,1.8419709940324875,1.8099996964367784,2.8754456751411386,2,1,56.96214
2021-11-12,53.0,Organic Milk,GreenBasket,0,2021,11,12,4,45,4,0,54.5,55.0,61.0,53.214285714285715,52.607142857142854,53.482142857142854,1.9117431586805218,1.8099996964367784,2.619309150001296,2,1,54.52001
2021-11-13,54.0,Organic Milk,GreenBasket,0,2021,11,13,5,45,4,1,56.0,51.0,61.0,53.0,52.464285714285715,53.19642857142857,1.8257418583505134,1.6809370751315322,2.165979744588666,2,1,53.3032
2021-11-14,52.0,Organic Milk,GreenBasket,0,2021,11,14,6,45,4,1,53.0,51.5,55.0,52.714285714285715,52.67857142857143,52.94642857142857,1.3801311186846446,1.6711021565376432,1.5476343100591048,2,1,51.41907
2021-11-15,50.0,Organic Milk,GreenBasket,0,2021,11,15,0,46,4,0,50.0,52.0,54.0,52.57142857142857,52.714285714285715,52.839285714285715,1.3972762620114756,1.6491756182355388,1.503413224217315,2,1,51.550327
2021-11-16,51.0,Organic Milk,GreenBasket,0,2021,11,16,1,46,4,0,53.0,50.0,53.0,52.57142857142857,52.57142857142857,52.69642857142857,1.3972762620114756,1.7959049878200826,1.5772648954011343,2,1,52.038105
2021-11-17,51.0,Organic Milk,GreenBasket,0,2021,11,17,2,46,4,0,54.0,51.5,54.0,52.285714285714285,52.642857142857146,52.625,1.4960264830861179,1.7032612545059669,1.6079950709340993,2,1,52.8713
2021-11-18,52.0,Organic Milk,GreenBasket,0,2021,11,18,3,46,4,0,52.0,53.0,55.0,51.857142857142854,52.607142857142854,52.517857142857146,1.3451854182690006,1.7340323329945333,1.6129231736265026,2,1,52.91121
2021-11-19,52.0,Organic Milk,GreenBasket,0,2021,11,19,4,46,4,0,53.0,54.5,54.0,51.857142857142854,52.535714285714285,52.410714285714285,1.3451854182690006,1.7371980724314258,1.5399228662055362,2,1,53.03274
2021-11-20,54.0,Organic Milk,GreenBasket,0,2021,11,20,5,46,4,1,54.0,56.0,53.0,51.714285714285715,52.357142857142854,52.339285714285715,1.2535663410559064,1.6458405781829217,1.5095594858335628,2,1,52.345413
2021-11-21,49.0,Organic Milk,GreenBasket,0,2021,11,21,6,46,4,1,52.0,53.0,52.0,51.714285714285715,52.214285714285715,52.375,1.2535663410559064,1.3688047244324641,1.537343789113603,2,1,49.209476
2021-11-22,49.0,Organic Milk,GreenBasket,0,2021,11,22,0,47,4,0,50.0,50.0,51.0,51.285714285714285,51.92857142857143,52.267857142857146,1.6035674514744458,1.591529777594262,1.663787195132866,2,1,49.79247
2021-11-23,52.0,Organic Milk,GreenBasket,0,2021,11,23,1,47,4,0,51.0,53.0,52.0,51.142857142857146,51.857142857142854,52.19642857142857,1.7728105208557423,1.7032612545059247,1.7603623664961514,2,1,49.88636
2021-11-24,54.0,Organic Milk,GreenBasket,0,2021,11,24,2,47,4,0,51.0,54.0,54.0,51.285714285714285,51.785714285714285,52.19642857142857,1.7994708216847852,1.6723346844174105,1.7603623664961514,2,1,51.89841
2021-11-25,52.0,Organic Milk,GreenBasket,0,2021,11,25,3,47,4,0,52.0,52.0,52.0,51.714285714285715,51.785714285714285,52.19642857142857,2.058663459163481,1.6723346844174105,1.7603623664961514,2,1,50.386726
2021-11-26,52.0,Organic Milk,GreenBasket,0,2021,11,26,4,47,4,0,52.0,53.0,55.0,51.714285714285715,51.785714285714285,52.19642857142857,2.058663459163481,1.6723346844174105,1.7603623664961514,2,1,51.470676
2021-11-27,52.0,Organic Milk,GreenBasket,0,2021,11,27,5,47,4,1,54.0,54.0,51.0,51.714285714285715,51.714285714285715,52.089285714285715,2.058663459163481,1.6374732612537075,1.6725095993113595,2,1,50.040066
2021-11-28,52.0,Organic Milk,GreenBasket,0,2021,11,28,6,47,4,1,49.0,52.0,51.5,51.42857142857143,51.57142857142857,52.125,1.8126539343498458,1.504571787499158,1.6590101912933188,2,1,49.03133
2021-11-29,52.0,Organic Milk,GreenBasket,0,2021,11,29,0,48,4,0,49.0,50.0,52.0,51.857142857142854,51.57142857142857,52.142857142857146,1.4638501094227052,1.504571787499158,1.6547190813233268,2,1,50.547073
2021-11-30,53.0,Organic Milk,GreenBasket,0,2021,11,30,1,48,4,0,52.0,51.0,50.0,52.285714285714285,51.714285714285715,52.142857142857146,0.7559289460182912,1.437335752681411,1.6547190813233268,2,1,51.1046
2021-12-01,50.0,Organic Milk,GreenBasket,0,2021,12,1,2,48,4,0,54.0,51.0,51.5,52.42857142857143,51.857142857142854,52.25,0.7867957924692922,1.4600918230954953,1.6072751268322403,2,1,56.180492
2021-12-02,54.0,Organic Milk,GreenBasket,0,2021,12,2,3,48,4,0,52.0,52.0,53.0,51.857142857142854,51.785714285714285,52.19642857142857,0.8997354108422861,1.5281246137560307,1.6574147970632087,2,1,54.3318
2021-12-03,52.0,Organic Milk,GreenBasket,0,2021,12,3,4,48,4,0,52.0,52.0,54.5,52.142857142857146,51.92857142857143,52.232142857142854,1.2149857925878063,1.6391501416329728,1.6859009178365638,2,1,52.504093
2021-12-04,50.0,Organic Milk,GreenBasket,0,2021,12,4,5,48,4,1,52.0,54.0,56.0,52.142857142857146,51.92857142857143,52.142857142857146,1.2149857925878063,1.6391501416329728,1.6265001215809733,2,1,52.479393
2021-12-05,50.0,Organic Milk,GreenBasket,0,2021,12,5,6,48,4,1,52.0,49.0,53.0,51.857142857142854,51.642857142857146,51.92857142857143,1.4638501094227065,1.5984195491006772,1.4889362702720095,2,1,50.30138
2021-12-06,50.0,Organic Milk,GreenBasket,0,2021,12,6,0,49,4,0,52.0,49.0,50.0,51.57142857142857,51.714285714285715,51.82142857142857,1.618347187425285,1.489892687337712,1.5166623059418567,2,1,50.968502
2021-12-07,51.0,Organic Milk,GreenBasket,0,2021,12,7,1,49,4,0,53.0,52.0,53.0,51.285714285714285,51.785714285714285,51.82142857142857,1.7043362064926042,1.368804724432436,1.5166623059418567,2,1,54.53583
2021-12-08,51.5,Organic Milk,GreenBasket,0,2021,12,8,2,49,4,0,50.0,54.0,54.0,51.0,51.714285714285715,51.75,1.527525231651842,1.3827826698690155,1.5061601901918829,2,1,52.698635
2021-12-09,52.0,Organic Milk,GreenBasket,0,2021,12,9,3,49,4,0,54.0,52.0,52.0,51.214285714285715,51.535714285714285,51.660714285714285,1.467910727790214,1.2163040756314776,1.4405089855903297,2,1,51.01614
2021-12-10,50.0,Organic Milk,GreenBasket,0,2021,12,10,4,49,4,0,52.0,52.0,53.0,50.92857142857143,51.535714285714285,51.660714285714285,0.9322272357356316,1.2163040756314776,1.4405089855903297,2,1,51.774704
2021-12-11,54.0,Organic Milk,GreenBasket,0,2021,12,11,5,49,4,1,50.0,52.0,54.0,50.642857142857146,51.392857142857146,51.55357142857143,0.8521681032461503,1.2736768613957228,1.448749688999456,2,1,51.654606
2021-12-12,51.0,Organic Milk,GreenBasket,0,2021,12,12,6,49,4,1,50.0,52.0,52.0,51.214285714285715,51.535714285714285,51.55357142857143,1.467910727790214,1.447335558805338,1.448749688999456,2,1,49.32893
2021-12-13,54.0,Organic Milk,GreenBasket,0,2021,12,13,0,50,4,0,50.0,52.0,50.0,51.357142857142854,51.464285714285715,51.517857142857146,1.3758114488754773,1.4473355588053332,1.4496624310581856,2,1,49.840733
2021-12-14,51.0,Organic Milk,GreenBasket,0,2021,12,14,1,50,4,0,51.0,53.0,51.0,51.92857142857143,51.607142857142854,51.660714285714285,1.5391710817993365,1.59540893514228,1.491044696082122,2,1,50.617245
2021-12-15,55.0,Organic Milk,GreenBasket,0,2021,12,15,2,50,4,0,51.5,50.0,51.0,51.92857142857143,51.464285714285715,51.660714285714285,1.5391710817993365,1.5499911378697153,1.491044696082122,2,1,51.016712
2021-12-16,52.0,Organic Milk,GreenBasket,0,2021,12,16,3,50,4,0,52.0,54.0,52.0,52.42857142857143,51.82142857142857,51.80357142857143,1.902379462422616,1.7498037566582652,1.6121028693529391,2,1,51.99562
2021-12-17,54.0,Organic Milk,GreenBasket,0,2021,12,17,4,50,4,0,50.0,52.0,52.0,52.42857142857143,51.67857142857143,51.80357142857143,1.902379462422616,1.6362144731666346,1.6121028693529391,2,1,50.19557
2021-12-18,52.0,Organic Milk,GreenBasket,0,2021,12,18,5,50,4,1,54.0,50.0,54.0,53.0,51.82142857142857,51.875,1.6329931618553801,1.7498037566582656,1.6645820296199398,2,1,51.58885
2021-12-19,52.0,Organic Milk,GreenBasket,0,2021,12,19,6,50,4,1,51.0,50.0,49.0,52.714285714285715,51.964285714285715,51.80357142857143,1.60356745147447,1.6694573705519202,1.6121028693529391,2,1,49.333656
2021-12-20,50.0,Organic Milk,GreenBasket,0,2021,12,20,0,51,4,0,54.0,50.0,49.0,52.857142857142854,52.107142857142854,51.910714285714285,1.4638501094227179,1.5711163526005445,1.5156808238506747,2,1,50.27798
2021-12-21,52.0,Organic Milk,GreenBasket,0,2021,12,21,1,51,4,0,51.0,51.0,52.0,52.285714285714285,52.107142857142854,51.94642857142857,1.7043362064926195,1.5711163526005445,1.455126860412684,2,1,50.288525
2021-12-22,54.0,Organic Milk,GreenBasket,0,2021,12,22,2,51,4,0,55.0,51.5,54.0,52.42857142857143,52.17857142857143,51.94642857142857,1.6183471874252973,1.5393198155379382,1.455126860412684,2,1,52.29887
2021-12-23,50.0,Organic Milk,GreenBasket,0,2021,12,23,3,51,4,0,52.0,52.0,52.0,52.285714285714285,52.357142857142854,51.94642857142857,1.380131118684618,1.5984195491007176,1.455126860412684,2,1,51.808186
2021-12-24,51.0,Organic Milk,GreenBasket,0,2021,12,24,4,51,4,0,54.0,50.0,52.0,52.0,52.214285714285715,51.875,1.6329931618553737,1.717716347524152,1.500771406582335,2,1,50.61538
2021-12-25,49.0,Organic Milk,GreenBasket,0,2021,12,25,5,51,4,1,52.0,54.0,52.0,51.57142857142857,52.285714285714285,51.839285714285715,1.3972762620114494,1.6374732612537388,1.509559485833583,2,1,51.010807
2021-12-26,49.0,Organic Milk,GreenBasket,0,2021,12,26,6,51,4,1,52.0,51.0,52.0,51.142857142857146,51.92857142857143,51.732142857142854,1.6761634196949695,1.774359503695308,1.6014006765904818,2,1,49.191223
2021-12-27,52.0,Organic Milk,GreenBasket,0,2021,12,27,0,52,4,0,50.0,54.0,52.0,50.714285714285715,51.785714285714285,51.625,1.7994708216847948,1.928673175989754,1.6811867501527693,2,1,51.45941
2021-12-28,53.0,Organic Milk,GreenBasket,0,2021,12,28,1,52,4,0,52.0,51.0,53.0,51.0,51.642857142857146,51.625,1.8257418583504779,1.8232322463630306,1.6811867501527693,2,1,50.055855
2021-12-29,52.0,Organic Milk,GreenBasket,0,2021,12,29,2,52,4,0,54.0,55.0,50.0,51.142857142857146,51.785714285714285,51.625,1.9518001458969971,1.8471837786452376,1.6811867501527693,2,1,49.655693
2021-12-30,52.0,Organic Milk,GreenBasket,0,2021,12,30,3,52,4,0,50.0,52.0,54.0,50.857142857142854,51.57142857142857,51.69642857142857,1.5735915849387963,1.603567451475215,1.651818782737871,2,1,52.235107
2021-11-05,95.0,Whole Wheat Bread,GreenBasket,0,2021,11,5,4,44,4,0,94.0,95.0,93.0,94.92857142857143,94.75,94.66071428571429,0.7319250547149517,1.0143205380203266,1.4014117976017553,2,2,93.66637
2021-11-06,94.0,Whole Wheat Bread,GreenBasket,0,2021,11,6,5,44,4,1,94.0,93.0,93.0,95.07142857142857,94.75,94.73214285714286,0.6074928962982734,1.0143205380203266,1.3641042567497617,2,2,93.03986
2021-11-07,93.0,Whole Wheat Bread,GreenBasket,0,2021,11,7,6,44,4,1,95.0,94.0,93.0,95.07142857142857,94.82142857142857,94.76785714285714,0.6074928962982734,0.9116161231832487,1.3297322402236649,2,2,92.60443
2021-11-08,94.0,Whole Wheat Bread,GreenBasket,0,2021,11,8,0,45,4,0,95.0,95.0,94.0,94.78571428571429,94.75,94.76785714285714,0.9940297973905976,1.0143205380203266,1.3297322402236649,2,2,94.33155
2021-11-09,96.0,Whole Wheat Bread,GreenBasket,0,2021,11,9,1,45,4,0,96.0,93.0,94.0,94.64285714285714,94.67857142857143,94.76785714285714,1.0293317295842577,1.030443199219088,1.3297322402236649,2,2,94.49609
2021-11-10,95.0,Whole Wheat Bread,GreenBasket,0,2021,11,10,2,45,4,0,95.5,96.0,97.0,94.64285714285714,94.89285714285714,94.83928571428571,1.0293317295842577,0.9643365879965162,1.3406298369761933,2,2,95.43268
2021-11-11,97.0,Whole Wheat Bread,GreenBasket,0,2021,11,11,3,45,4,0,95.0,96.0,97.0,94.57142857142857,94.82142857142857,94.76785714285714,0.9759000729511398,0.9116161231832476,1.2728077948151082,2,2,95.383064
2021-11-12,94.0,Whole Wheat Bread,GreenBasket,0,2021,11,12,4,45,4,0,95.0,94.0,96.0,94.85714285714286,94.89285714285714,94.76785714285714,1.3451854182710234,1.0410529327536224,1.2728077948151082,2,2,103.47994
2021-11-13,94.0,Whole Wheat Bread,GreenBasket,0,2021,11,13,5,45,4,1,94.0,94.0,95.0,94.71428571428571,94.89285714285714,94.69642857142857,1.3801311186865681,1.0410529327536224,1.2571225647722344,2,2,103.6424
2021-11-14,93.0,Whole Wheat Bread,GreenBasket,0,2021,11,14,6,45,4,1,93.0,95.0,93.0,94.71428571428571,94.89285714285714,94.66071428571429,1.3801311186865681,1.0410529327536224,1.2623726296490332,2,2,101.627205
2021-11-15,92.0,Whole Wheat Bread,GreenBasket,0,2021,11,15,0,46,4,0,94.0,95.0,94.0,94.71428571428571,94.75,94.66071428571429,1.3801311186865681,1.1560875665546049,1.2623726296490332,2,2,93.62354
2021-11-16,93.0,Whole Wheat Bread,GreenBasket,0,2021,11,16,1,46,4,0,96.0,96.0,92.0,94.42857142857143,94.53571428571429,94.58928571428571,1.7182493859699157,1.3652878777073516,1.3543726949505877,2,2,93.353455
2021-11-17,95.0,Whole Wheat Bread,GreenBasket,0,2021,11,17,2,46,4,0,95.0,95.5,96.0,94.0,94.32142857142857,94.625,1.6329931618569518,1.3531607280909315,1.2954693129299053,2,2,95.218285
2021-11-18,96.0,Whole Wheat Bread,GreenBasket,0,2021,11,18,3,46,4,0,97.0,95.0,97.0,94.0,94.28571428571429,94.58928571428571,1.6329931618569518,1.325987088264956,1.2696862504593391,2,2,95.354065
2021-11-19,95.0,Whole Wheat Bread,GreenBasket,0,2021,11,19,4,46,4,0,94.0,95.0,95.0,93.85714285714286,94.35714285714286,94.55357142857143,1.3451854182709029,1.3926810257787203,1.212124594152075,2,2,95.948586
2021-11-20,94.0,Whole Wheat Bread,GreenBasket,0,2021,11,20,5,46,4,1,94.0,94.0,93.0,94.0,94.35714285714286,94.55357142857143,1.4142135623748295,1.3926810257787203,1.212124594152075,2,2,93.1929
2021-11-21,93.0,Whole Wheat Bread,GreenBasket,0,2021,11,21,6,46,4,1,93.0,93.0,94.0,94.0,94.35714285714286,94.58928571428571,1.4142135623748295,1.3926810257787203,1.178932123738798,2,2,92.46387
2021-11-22,92.0,Whole Wheat Bread,GreenBasket,0,2021,11,22,0,47,4,0,92.0,94.0,95.0,94.0,94.35714285714286,94.55357142857143,1.4142135623748295,1.3926810257787203,1.212124594152075,2,2,93.5007
2021-11-23,95.0,Whole Wheat Bread,GreenBasket,0,2021,11,23,1,47,4,0,93.0,96.0,93.0,94.0,94.21428571428571,94.44642857142857,1.4142135623748295,1.5281246137564974,1.3005645904646557,2,2,93.34661
2021-11-24,97.0,Whole Wheat Bread,GreenBasket,0,2021,11,24,2,47,4,0,95.0,95.0,96.0,94.28571428571429,94.14285714285714,94.51785714285714,1.380131118686523,1.460091823095976,1.2728077948150556,2,2,94.90824
2021-11-25,96.0,Whole Wheat Bread,GreenBasket,0,2021,11,25,3,47,4,0,96.0,97.0,96.0,94.57142857142857,94.28571428571429,94.55357142857143,1.7182493859699373,1.6374732612541498,1.3287371177342153,2,2,95.252174
2021-11-26,94.0,Whole Wheat Bread,GreenBasket,0,2021,11,26,4,47,4,0,95.0,94.0,94.0,94.57142857142857,94.21428571428571,94.55357142857143,1.7182493859699373,1.5281246137564977,1.3287371177342153,2,2,94.75303
2021-11-27,94.0,Whole Wheat Bread,GreenBasket,0,2021,11,27,5,47,4,1,94.0,94.0,94.0,94.42857142857143,94.21428571428571,94.55357142857143,1.718249385969922,1.5281246137564977,1.3287371177342153,2,2,93.50093
2021-11-28,94.0,Whole Wheat Bread,GreenBasket,0,2021,11,28,6,47,4,1,93.0,93.0,95.0,94.42857142857143,94.21428571428571,94.55357142857143,1.718249385969922,1.5281246137564977,1.3287371177342153,2,2,92.656975
2021-11-29,95.0,Whole Wheat Bread,GreenBasket,0,2021,11,29,0,48,4,0,92.0,92.0,95.0,94.57142857142857,94.28571428571429,94.51785714285714,1.6183471874269537,1.4898926873381988,1.3297322402236145,2,2,94.53605
2021-11-30,94.0,Whole Wheat Bread,GreenBasket,0,2021,11,30,1,48,4,0,95.0,93.0,96.0,95.0,94.5,94.51785714285714,1.1547005383815339,1.344504484074321,1.3297322402236145,2,2,95.08362
2021-12-01,96.0,Whole Wheat Bread,GreenBasket,0,2021,12,1,2,48,4,0,97.0,95.0,95.5,94.85714285714286,94.57142857142857,94.44642857142857,1.2149857925900596,1.283881477534163,1.3005645904646548,2,2,95.44106
2021-12-02,96.0,Whole Wheat Bread,GreenBasket,0,2021,12,2,3,48,4,0,96.0,96.0,95.0,94.71428571428571,94.64285714285714,94.46428571428571,0.9511897312140588,1.3363062095634939,1.3188699668353363,2,2,95.18067
2021-12-03,95.0,Whole Wheat Bread,GreenBasket,0,2021,12,3,4,48,4,0,94.0,95.0,95.0,94.71428571428571,94.64285714285714,94.5,0.9511897312140588,1.3363062095634939,1.3471506281099699,2,2,94.70911
2021-12-04,94.0,Whole Wheat Bread,GreenBasket,0,2021,12,4,5,48,4,1,94.0,94.0,94.0,94.85714285714286,94.64285714285714,94.5,0.8997354108453375,1.3363062095634939,1.3471506281099699,2,2,93.483116
2021-12-05,93.0,Whole Wheat Bread,GreenBasket,0,2021,12,5,6,48,4,1,94.0,93.0,93.0,94.85714285714286,94.64285714285714,94.5,0.8997354108453375,1.3363062095634939,1.3471506281099699,2,2,92.09396
2021-12-06,94.0,Whole Wheat Bread,GreenBasket,0,2021,12,6,0,49,4,0,95.0,92.0,94.0,94.71428571428571,94.64285714285714,94.5,1.112697280530697,1.3363062095634939,1.3471506281099699,2,2,95.574
2021-12-07,95.0,Whole Wheat Bread,GreenBasket,0,2021,12,7,1,49,4,0,94.0,95.0,96.0,94.57142857142857,94.78571428571429,94.5,1.1338934190299388,1.1217137594972448,1.3471506281099699,2,2,94.771706
2021-12-08,94.0,Whole Wheat Bread,GreenBasket,0,2021,12,8,2,49,4,0,96.0,97.0,95.0,94.71428571428571,94.78571428571429,94.46428571428571,1.112697280530697,1.1217137594972448,1.3188699668353363,2,2,95.32679
2021-12-09,95.0,Whole Wheat Bread,GreenBasket,0,2021,12,9,3,49,4,0,96.0,96.0,97.0,94.42857142857143,94.57142857142857,94.42857142857143,0.9759000729511322,0.9376144618789393,1.3173646934133185,2,2,94.94903
2021-12-10,96.0,Whole Wheat Bread,GreenBasket,0,2021,12,10,4,49,4,0,95.0,94.0,94.0,94.28571428571429,94.5,94.35714285714286,0.7559289460217784,0.8548504142672407,1.2236643728395,2,2,94.32804
2021-12-11,94.0,Whole Wheat Bread,GreenBasket,0,2021,12,11,5,49,4,1,94.0,94.0,94.0,94.42857142857143,94.64285714285714,94.42857142857143,0.975900072951129,0.9287827316660379,1.2598815766983094,2,2,93.110016
